10304,0.000290712,0.000403308,0.000592875,0.000508906,0.00060369,0.000613868,0.000522901,0.000419847,0.000336514,0.000258906,0.000169211,0.000120865,8.14249E-05,5.2799E-05,2.4173E-05,0,0,0,0,0
10305,0.00027534,0.00044208,0.00060498,0.000612659,0.000648859,0.000606626,0.000539162,0.000421237,0.000317573,0.000226525,0.000159609,8.66608E-05,4.49759E-05,1.15182E-05,2.19394E-06,0,0,0,0,0
10306,0.000474862,0.000604584,0.000602231,0.000545436,0.000514518,0.0004836,0.00041101,0.000403616,0.000273894,0.000227853,0.00020937,0.000132074,9.37626E-05,2.18443E-05,1.34427E-06,0,0,0,0,0
10307,0.000393352,0.00048892,0.000426593,0.000495845,0.000504155,0.000462604,0.000373961,0.000317175,0.000358726,0.000306094,0.000279778,0.000209141,0.000185596,0.00016205,3.60111E-05,0,0,0,0,0
10308,0.000244283,0.000450234,0.000472973,0.000514553,0.000441788,0.000398259,0.00043789,0.00045738,0.000433992,0.000328742,0.000226741,0.000150728,0.000153976,0.000120192,8.64085E-05,6.88669E-05,1.29938E-05,0,0,0
10309,0.000435343,0.000523763,0.000536657,0.000459904,0.000424291,0.000397274,0.000329731,0.000285521,0.000208768,0.000178067,0.000191576,0.000195874,0.000197716,0.000184821,0.000145524,0.000114823,7.92091E-05,8.71915E-05,2.21049E-05,1.84207E-06
10310,0.000237192,0.000441176,0.000494307,0.000542694,0.000690702,0.000680266,0.000540797,0.00042315,0.000297913,0.000263757,0.000185958,8.5389E-05,6.16698E-05,4.4592E-05,1.04364E-05,0,0,0,0,0
10312,0.000623549,0.000718474,0.000660125,0.000649675,0.000517882,0.000463597,0.000339352,0.000293196,0.000197689,0.000174466,0.000131212,7.69275E-05,4.81886E-05,4.93497E-05,4.44148E-05,1.1902E-05,0,0,0,0
10314,0.000333333,0.000544277,0.000606397,0.000593444,0.000513349,0.000487973,0.000454401,0.000420037,0.000355802,0.000257996,0.000171557,0.000100449,4.46735E-05,3.09278E-05,3.09278E-05,1.71821E-05,2.61697E-05,7.93021E-06,3.17209E-06,0
10301,0.000491777,0.000829475,0.000798339,0.00059157,0.000556443,0.000467827,0.000359253,0.000191601,0.000161265,0.000119751,0.000119751,8.06323E-05,6.70605E-05,6.86572E-05,6.78589E-05,2.87402E-05,0,0,0,0
10302,0.000247445,0.000433029,0.00059844,0.000438408,0.000447821,0.000406132,0.000497579,0.000453201,0.000535234,0.000511027,0.000333513,9.81711E-05,0,0,0,0,0,0,0,0
10303,0.000289112,0.000357844,0.00048549,0.000625136,0.000704779,0.000698233,0.000639319,0.000628409,0.000365481,0.000174558,2.94567E-05,2.18198E-06,0,0,0,0,0,0,0,0
